"","ID","GENDER_CODE","CITY","STATE_CODE","ZIPCODE","HAVE_PHONE","EMAIL_ADDRESS","DEGREE1_GRAD_DATE","DEGREE1_CAMPUS","DEGREE1_DEGREE","DEGREE1_SCHOOL","DEGREE1_MAJOR","DEGREE2_GRAD_DATE","DEGREE2_CAMPUS","DEGREE2_DEGREE","DEGREE2_SCHOOL","DEGREE2_MAJOR","NON.UT_DEGREES","SpouseGradUT","SPOUSE_NON_UT_DEGREES","RELATIONS_UT","FRATERNITY.SORORITY","STUDENT.LIFE","X1ST_GIFT_UT","WE","LOGAMOUNT"
"30121",2730,"M","Birmingham","AL","35216","Yes","Missing",1966,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",1979,"WE6 - $50,000 < $100,000",2.5910646070265
"13735",2733,"F","Burns","TN","37029","Yes","Present",1983,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",1985,"WE7 - $25,000 < $50,000",1.90308998699194
"4812",2738,"F","Charlotte","NC","28205","No","Present",2004,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",2005,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","Yes","No","Missing","UTK - Alpha Chi Omega","Y",2004,"WEB - $2,500 < $5,000",3.09864372581706
"43014",2740,"F","Smyrna","TN","37167","Yes","Present",1983,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","","N",1987,"WE7 - $25,000 < $50,000",3.36865871239223
"36810",2742,"F","Dunwoody","GA","30338","Yes","Present",1961,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Present","","N",1980,"WE3 - $500,000 < $1 million",2
"35159",2743,"F","Chattanooga","TN","37421","Yes","Present",2009,"UTK","Bachelor of Arts","Comm & Info - UTK","Communication Studies",2013,"UTK","Master of Science","Bus Adm - UTK","Human Resource Management","No","","No","Present","","N",2009,"WE9 - $10,000 < $15,000",2.30102999566398
"2269",2744,"M","Santa Claus","IN","47579","Yes","Present",1959,"UTK","Bachelor of Science","Bus Adm - UTK","Industrial Management",NA," "," "," "," ","No","Yes","No","Missing","","N",1977,"WE5 - $100,000 < $250,000",4.38960901605199
"21678",2747,"F","Knoxville","TN","37917","Yes","Present",2013,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",2013,"WEZ - Unable to Rate",1.60346915973384
"33314",2748,"F","Annandale","VA","22003","No","Missing",1976,"UTK","Bachelor of Science","Bus Adm - UTK","Business Education",NA," "," "," "," ","No","","No","Missing","","N",1981,"WE5 - $100,000 < $250,000",1.47712125471966
"2593",2749,"M","Dalton","GA","30720","Yes","Present",1978,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","Yes","No","Missing","UTK - Delta Tau Delta","Y",1978,"WE6 - $50,000 < $100,000",4.49533615931354
"36487",2750,"F","Knoxville","TN","37909","Yes","Present",1987,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",1990,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","Yes","No","Present","","Y",2007,"WE6 - $50,000 < $100,000",4.11693964655076
"39007",2752,"F","Knoxville","TN","37923","No","Present",1957,"UTK"," ","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Present","UTK - Alpha Omicron Pi","Y",1977,"WE7 - $25,000 < $50,000",2.5910646070265
"26719",2755,"F","Andersonville","TN","37705","Yes","Missing",1983,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Missing","","N",2001,"WE6 - $50,000 < $100,000",1.60205999132796
"21509",2756,"M","Madison","CT","06443","Yes","Present",1964,"UTK","Bachelor of Science","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","UTK - Kappa Alpha ","Y",1996,"WE3 - $500,000 < $1 million",2
"10201",2757,"M","Bothell","WA","98011","Yes","Present",2002,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","N",2005,"WE6 - $50,000 < $100,000",1.39794000867204
"2852",2759,"M","Nashville","TN","37215","Yes","Present",1984,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Missing","","N",1985,"WE4 - $250,000 < $500,000",3.75587485567249
"334",2761,"M","Houston","TX","77040","Yes","Present",1969,"UTK"," ","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","Yes","No","Missing","","N",1992,"WE6 - $50,000 < $100,000",1.8750612633917
"5797",2762,"F","Tybee Island","GA","31328","No","Present",1986,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","Y",1989,"WE9 - $10,000 < $15,000",2.45484486000851
"35838",2763,"M","Brentwood","TN","37027","Yes","Present",2000,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",2001,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","","No","Present","","N",2001,"WE5 - $100,000 < $250,000",3.17609125905568
"39280",2766,"F","Knoxville","TN","37922","Yes","Present",1986,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",1987,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","","No","Present","UTK - Alpha Chi Omega","Y",1988,"WE5 - $100,000 < $250,000",4.4398850808173
"34506",2767,"M","Knoxville","TN","37931","No","Missing",2005,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","N",2011,"WEB - $2,500 < $5,000",2.09691001300806
"7961",2768,"M","Knoxville","TN","37916","Yes","Present",2015,"UTK","Bachelor of Science","Bus Adm - UTK","Supply Chain Management",NA," "," "," "," ","No","","No","Missing","","N",2015,"WEZ - Unable to Rate",1.30427505047713
"29069",2769,"F","Knoxville","TN","37931","Yes","Missing",1987,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","Y",1990,"WEZ - Unable to Rate",1.30102999566398
"1902",2770,"M","Richmond","VA","23222","Yes","Present",1983,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","","N",1984,"WE7 - $25,000 < $50,000",1.65321251377534
"15466",2771,"F","Dunedin","FL","34698","Yes","Present",1990,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","Y",2006,"WE5 - $100,000 < $250,000",2.43136376415899
"30654",2772,"M","Miami","FL","33166","Yes","Missing",1973,"UTK","Master of Business Administration","Bus Adm - UTK","Public Administration",NA," "," "," "," ","No","","No","Missing","","N",1980,"WE6 - $50,000 < $100,000",1.69897000433602
"34663",2773,"F","Norwood","MA","Unknown","Yes","Present",1986,"UTK","Bachelor of Science","Bus Adm - UTK","Management",NA," "," "," "," ","No","","No","Present","","N",2010,"WE5 - $100,000 < $250,000",1.39794000867204
"37329",2775,"M","Memphis","TN","38120","Yes","Present",1958,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Present","UTK -  Alpha Tau Omega","Y",1978,"WE4 - $250,000 < $500,000",3.11226976841727
"7600",2776,"F","Knoxville","TN","37922","Yes","Present",2007,"UTK","Bachelor of Arts","Arts & Sci - UTK","Political Science",2009,"UTK","Master of Science","Bus Adm - UTK","Human Resource Management","No","","No","Missing","","Y",2009,"WE8 - $15,000 < $25,000",1
"42909",2777,"M","Garden City","NY","11530","Yes","Present",1973,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",1975,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting","No","","No","Present","UTK - Sigma Alpha Epsilon","Y",1980,"WE4 - $250,000 < $500,000",3.63346845557959
"10784",2778,"F","Mc Kenzie","TN","38201","Yes","Present",2013,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","N",2013,"WEZ - Unable to Rate",1.30384377488865
"4883",2779,"F","Nashville","TN","37221","Yes","Present",1961,"UTK","Bachelor of Science","Bus Adm - UTK","Office Administration",1974,"UTN","Bachelor of Science","Nursing - Nashville","Unknown","No","","No","Missing","UTK - Delta Delta Delta","Y",1981,"WE7 - $25,000 < $50,000",2.78532983501077
"37803",2780,"M","Dallas","TX","75220","No","Present",1988,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Present","","Y",1997,"WEZ - Unable to Rate",1.97772360528885
"42928",2781,"M","Collierville","TN","38017","Yes","Missing",1984,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Present","","N",1986,"WE6 - $50,000 < $100,000",2.60205999132796
"39272",2783,"M","Crossville","TN","38571","Yes","Present",1984,"UTK","Bachelor of Science","Agric - UTK","Agricultural Mechanization",1989,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","Yes","No","Present","","Y",1996,"WE7 - $25,000 < $50,000",4.21532025132993
"4875",2784,"M","Knoxville","TN","37922","No","Present",1996,"UTK","Bachelor of Arts","Arts & Sci - UTK","English",2012,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","","No","Missing","","Y",2014,"WE8 - $15,000 < $25,000",2.69897000433602
"28404",2785,"M","Lafayette","TN","37083","Yes","Missing",1988,"UTK","Bachelor of Science","Bus Adm - UTK","Management",NA," "," "," "," ","No","","No","Missing","","Y",1992,"WE3 - $500,000 < $1 million",2.07918124604762
"25227",2787,"M","Las Vegas","NV","89119","Yes","Missing",1956,"UTK","Master of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","N",1977,"WEZ - Unable to Rate",1.39794000867204
"17988",2788,"M","Germantown","TN","38138","No","Present",1979,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","N",1982,"WE6 - $50,000 < $100,000",2.16136800223497
"38515",2790,"M","Nashville","TN","37217","Yes","Present",1971,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","Yes","No","Present","","N",1981,"WE6 - $50,000 < $100,000",1.54406804435028
"9134",2791,"M","Knoxville","TN","37922","Yes","Present",1993,"UTK","Bachelor of Science","Bus Adm - UTK","Logistics & Transportation",NA," "," "," "," ","No","","No","Missing","","Y",1996,"WE7 - $25,000 < $50,000",3.19033169817029
"2371",2792,"M","Matthews","NC","28104","Yes","Present",1957,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","Yes","No","Missing","UTK - Sigma Alpha Epsilon","Y",1977,"WE3 - $500,000 < $1 million",4.15548786214128
"13375",2793,"M","Knoxville","TN","37938","Yes","Present",1969,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","N",2005,"WE6 - $50,000 < $100,000",1.69897000433602
"21642",2795,"F","Smyrna","GA","30080","Yes","Present",1979,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","Y",1992,"WE4 - $250,000 < $500,000",3.02118929906994
"39194",2797,"F","Mount Pleasant","MI","48858","Yes","Present",1999,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Present","","N",2000,"WE9 - $10,000 < $15,000",1.47712125471966
"30918",2798,"F","Knoxville","TN","37918","Yes","Missing",1991,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","Y",1996,"WEZ - Unable to Rate",1.30102999566398
"42151",2799,"M","Farragut","TN","37934","No","Present",1998,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Present","","N",1988,"WE6 - $50,000 < $100,000",2.83314711191279
"22455",2800,"M","Knoxville","TN","37919","No","Present",1982,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",2009,"WE4 - $250,000 < $500,000",2.8750612633917
"18745",2802,"F","Alexandria","VA","22302","Yes","Present",1978,"UTK","Bachelor of Arts","Liberal Arts - UTK","English",1980,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","","No","Missing","","N",2006,"WE6 - $50,000 < $100,000",2.39794000867204
"25362",2803,"M","Brentwood","TN","37027","Yes","Missing",1982,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","N",1989,"WE5 - $100,000 < $250,000",2.69897000433602
"37140",2804,"F","Knoxville","TN","37918","Yes","Present",1988,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Present","UTK - Pi Beta Phi","Y",1995,"WE7 - $25,000 < $50,000",3.32221929473392
"42432",2806,"M","Atlanta","GA","30319","Yes","Present",1967,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","UTK - Phi Sigma Kappa","Y",1978,"WE4 - $250,000 < $500,000",3.78887511577542
"26299",2807,"F","Loudon","TN","37774","Yes","Missing",1981,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Missing","","Y",1982,"WE5 - $100,000 < $250,000",2.02118929906994
"4344",2809,"M","Knoxville","TN","37931","Yes","Present",2006,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","","N",2014,"WE7 - $25,000 < $50,000",1.47712125471966
"22199",2811,"M","Washington","DC","20006","No","Present",1977,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","Y",1978,"WE5 - $100,000 < $250,000",4.57095135817939
"26836",2812,"M","Fairburn","GA","30213","Yes","Missing",1982,"UTK","Bachelor of Science","Bus Adm - UTK","Management",1984,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","","No","Missing","","N",1999,"WE6 - $50,000 < $100,000",1.69897000433602
"10332",2814,"M","Lexington","KY","40502","Yes","Present",2001,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",2010,"WEA - $5,000 < $10,000",1
"38216",2815,"M","Madison","TN","37115","No","Missing",1956,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","Yes","No","Present","UTK - Lambda Chi Alpha","Y",1978,"WE6 - $50,000 < $100,000",2.98452731334379
"37917",2818,"M","Oak Ridge","TN","37831","No","Present",1987,"UTK","Bachelor of Science","Engr - UTK","Chemical Engineering",1991,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","","No","Present","","Y",2006,"WE5 - $100,000 < $250,000",2.86923171973098
"40600",2819,"M","Sparta","TN","38583","Yes","Present",1976,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","Yes","No","Present","","Y",1977,"WE6 - $50,000 < $100,000",4.23114451253899
"7472",2821,"F","Greenville","SC","29609","Yes","Present",1977,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",1987,"WE7 - $25,000 < $50,000",2.74036268949424
"41248",2822,"F","Hendersonville","TN","37075","Yes","Missing",1960,"UTK"," ","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","Yes","No","Present","","N",1978,"WE4 - $250,000 < $500,000",2.53781909507327
"6539",2825,"M","Atlanta","GA","30307","Yes","Present",2006,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",2008,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","","No","Missing","","N",2009,"WEZ - Unable to Rate",2.69897000433602
"10568",2826,"F","Atlanta","GA","30342","Yes","Present",2007,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","N",2014,"WE6 - $50,000 < $100,000",2.60205999132796
"23671",2829,"F","Marysville","OH","43040","Yes","Present",1994,"UTK","Master of Science","Bus Adm - UTK","Statistics",1995,"UTK","Doctor of Philosophy","Ag Sci & Nat Res - UTK","Food Science &Technology","No","","No","Missing","","N",2005,"WE5 - $100,000 < $250,000",2.43933269383026
"26051",2830,"M","Dandridge","TN","37725","Yes","Missing",1987,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",1988,"WE7 - $25,000 < $50,000",1.8750612633917
"31298",2831,"M","Knoxville","TN","37922","Yes","Missing",1971,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","UTK - Pi Kappa Alpha","Y",1980,"WE7 - $25,000 < $50,000",2.85125834871908
"30178",2832,"M","Brandon","MS","39047","Yes","Missing",1961,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","N",1990,"WE7 - $25,000 < $50,000",2.75966784468963
"1473",2833,"F","Knoxville","TN","37922","Yes","Present",1981,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Missing","","Y",2011,"WE6 - $50,000 < $100,000",2.77815125038364
"2119",2834,"M","Grand Prairie","TX","75052","Yes","Present",1977,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","Yes","No","Missing","","N",1977,"WE7 - $25,000 < $50,000",3.11427729656159
"37981",2835,"M","Germantown","TN","38139","Yes","Present",1956,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","Yes","No","Present","UTK -  Alpha Tau Omega","Y",1978,"WE4 - $250,000 < $500,000",4.29003461136252
"5170",2836,"M","Hamilton","OH","45011","No","Present",1984,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",1995,"WE6 - $50,000 < $100,000",2.67669360962487
"40636",2837,"F","Knoxville","TN","37922","Yes","Present",1956,"UTK"," ","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Present","","N",1972,"WE5 - $100,000 < $250,000",3.81868766344151
"40502",2838,"M","Knoxville","TN","37922","No","Present",1988,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Present","UTK - Sigma Alpha Epsilon","Y",1991,"WE5 - $100,000 < $250,000",3.09342168516224
"24898",2839,"M","Gainesville","FL","32606","Yes","Missing",1979,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",1979,"WE8 - $15,000 < $25,000",2.69019608002851
"39978",2840,"M","Houston","TX","77019","Yes","Present",1977,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Present","","N",1982,"WE3 - $500,000 < $1 million",4.15713568862552
"37680",2841,"M","Roswell","GA","30075","Yes","Present",1984,"UTK","Bachelor of Science","Bus Adm - UTK","Statistics",NA," "," "," "," ","No","","No","Present","UTK - Pi Kappa Phi","Y",1988,"WE6 - $50,000 < $100,000",4.52572126077484
"35584",2842,"M","Chattanooga","TN","37402","Yes","Present",2002,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Present","","N",2006,"WE7 - $25,000 < $50,000",2.69897000433602
"1884",2845,"F","Germantown","TN","38139","Yes","Present",1984,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","UTK - Delta Gamma","Y",1989,"WE5 - $100,000 < $250,000",3.47712125471966
"267",2846,"M","Cumming","GA","30028","Yes","Missing",1972,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","Yes","No","Missing","","N",2006,"WE4 - $250,000 < $500,000",2.11394335230684
"15939",2848,"F","Farragut","TN","37934","Yes","Present",1986,"UTK","Bachelor of Science","Bus Adm - UTK","Management",1994,"UTK","Master of Science","Educ - UTK","College Student Personnel","No","","No","Missing","","Y",1995,"WE7 - $25,000 < $50,000",2.65513843481138
"2186",2849,"M","Knoxville","TN","37920","Yes","Present",1971,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","Yes","No","Missing","","N",1985,"WE7 - $25,000 < $50,000",2.47712125471966
"19742",2851,"M","Chattanooga","TN","37421","Yes","Present",1971,"UTK","Bachelor of Science","Bus Adm - UTK","Personnel Management",NA," "," "," "," ","No","","No","Missing","","N",1977,"WE6 - $50,000 < $100,000",2.65321251377534
"35387",2852,"F","Cincinnati","OH","45209","Yes","Present",2007,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Present","","N",2013,"WE7 - $25,000 < $50,000",1.8750612633917
"7040",2853,"M","Piney Flats","TN","37686","No","Present",1979,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","N",1980,"WE5 - $100,000 < $250,000",1.30102999566398
"41544",2854,"M","Memphis","TN","38111","Yes","Present",1981,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","Yes","No","Present","UTK - Pi Kappa Alpha","Y",1982,"WE4 - $250,000 < $500,000",4.51283455931596
"25602",2855,"M","Oak Ridge","TN","37830","Yes","Missing",2005,"UTK","Bachelor of Arts","Arts & Sci - UTK","English",2007,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","","No","Missing","","N",2010,"WEZ - Unable to Rate",1
